item,0,1,t
52,-118799.25885066103,-2908.7465353745442,5
53,-118799.28240466144,-2802.302683130303,5
54,-118799.28507986505,-2803.5105820837334,5
55,-118799.28077055395,-2839.3096900158425,5
56,-118799.30043134536,-2512.470167475782,5
57,-118799.4382929305,2184.8425173180863,5
58,-118799.4173629788,999.2095779831835,5
59,-118799.41694523791,978.53278550773,5
60,-118799.41325116195,1110.3768630917016,5
61,-118799.41689329449,954.5117843728626,5
62,-118799.3848370987,-78.68964242095716,5
63,-118799.43567515003,1965.7854294584283,5
64,-118799.43365446423,1892.394538258832,5
65,-118799.43314245937,1867.4463577464644,5
66,-118799.43430831315,1963.2521091982348,5
67,-118799.43422376321,1950.3450794015573,5
68,-118799.32910799982,-1300.5946460219332,5
69,-118799.33082941413,-1180.8549154059924,5
70,-118799.33742476991,-1051.0142880450983,5
71,-118799.33129802888,-1306.382334220789,5
72,-118799.38464656901,532.867333029515,5
73,-118799.43018669877,1850.7214637890236,5
74,-118799.4329315956,1862.796081893693,5
75,-118799.43624692773,1761.6034695840983,5
76,-118799.42899784313,1674.0653315571324,5
77,-118799.42882405348,1624.7773611317152,5
78,-118799.42669976008,1617.1592603034826,5
79,-118799.42993891712,1696.2790209613638,5
80,-118799.36264297187,-172.24345032499832,5
81,-118799.42787534323,1338.8315336341636,5
82,-118799.33032394577,-1757.563608883439,5
83,-118799.39596769377,839.2944986865591,5
84,-118799.42615790993,1651.1448078421079,5
85,-118799.39539433662,729.8324123344019,5
86,-118799.37852663644,414.52523617712393,5
87,-118799.36526467359,125.50041536598538,5
88,-118799.40809576711,1206.969419813561,5
89,-118799.30857016423,-1818.2266361804393,5
90,-118799.4326777171,2054.9758002276085,5
91,-118799.36046669292,-14.954000803149478,5
92,-118799.44020013828,1234.250955576211,5
93,-118799.4150813755,951.7193716917549,5
94,-118799.37786110482,-245.08522048483732,5
95,-118799.4023281594,821.7316880381156,5
96,-118799.4069005631,404.917343837873,5
97,-118799.27697545163,-2805.5098166545126,5
98,-118799.42204300717,1202.1232711708462,5
99,-118799.40604154304,949.7487543098911,5
100,-118799.37481556149,214.48968832017286,5
101,-118799.43414121037,2052.754170340681,5
102,-118799.40309586599,711.1303242261272,5
103,-118799.26706882151,-2953.742500661841,5
104,-118799.29421042092,-2530.878803147361,5
105,-118799.42981002021,1744.303743478037,5
106,-118799.39572252444,726.5061247006018,5
107,-118799.43480795459,1971.136114841037,5
108,-118799.37046453121,-100.83971635380252,5
109,-118799.26556090226,-2736.2630734866716,5
110,-118799.437439737,1188.6977171158305,5
111,-118799.26534948841,-2894.1210959673786,5
112,-118799.4161924912,746.5758791681296,5
113,-118799.41341701224,885.8303618465314,5
114,-118799.30712697534,-2336.8221557748343,5
115,-118799.39513231508,404.49945800741403,5
116,-118799.38564770947,343.669913474578,5
117,-118799.43901317181,2114.053776367409,5
118,-118799.43143809217,1941.442117048739,5
119,-118799.43812939867,1310.1956952914798,5
120,-118799.42844363641,1659.030669568275,5
121,-118799.43963798309,2263.490419096213,5
122,-118799.42911849657,1679.3828333140316,5
123,-118799.43157163885,1839.5763952217105,5
124,-118799.2846090435,-2781.613692160139,5
125,-118799.44688834834,1391.0022587694239,5
126,-118799.44057961911,1230.690701839321,5
127,-118799.32986771094,-1722.0707450231043,5
128,-118799.43412798853,1976.775346049175,5
129,-118799.43002408202,1974.908770732295,5
130,-118799.43386935117,1426.0574182957203,5
131,-118799.26355176874,-2889.938885547768,5
132,-118799.41559986526,944.5697359648301,5
133,-118799.3087703938,-1831.4915490854714,5
134,-118799.33856807069,-1062.5032995574402,5
135,-118799.20218944503,-6336.523999670397,5
136,-118799.27045775314,-2902.563319344383,5
137,-118799.25644925496,-2975.3066473660842,5
138,-118799.42766412719,1340.2797760525175,5
139,-118799.27343878263,-2788.8405350940884,5
140,-118799.29207698279,-2578.197578758188,5
141,-118799.26185143918,-2855.5760586477177,5
142,-118799.37294481877,-200.30291355731976,5
143,-118799.33624151781,-1110.3473388513191,5
144,-118799.44072524458,2224.6068053496747,5
145,-118799.4292565966,1476.4959787736611,5
146,-118799.43229794408,1840.69572999417,5
147,-118799.3604484965,-243.66363911193673,5
148,-118799.4064681462,938.4452182615696,5
149,-118799.39685960877,762.8704607223737,5
150,-118799.4400430336,2241.5775349769197,5
151,-118799.43664367606,2020.8321796158646,5
152,-118799.36246474752,56.66619897389733,5
153,-118799.28490107635,-2580.454245361132,5
154,-118799.4287664238,1848.5326276415085,5
155,-118799.2813778395,-2803.885154861853,5
156,-118799.28439106568,-2804.30652626474,5
157,-118799.30991632282,-2114.16182704808,5
158,-118799.38826442182,-164.67542821109524,5
159,-118799.2706526885,-2580.5682482556886,5
160,-118799.41469866052,713.7973484574452,5
161,-118799.40345252691,707.8668881359001,5
162,-118799.43503820384,1975.9964874359505,5
163,-118799.427886923,1658.1726987682143,5
164,-118799.44103930623,2264.786883752749,5
165,-118799.33498536932,-1117.1586886906261,5
166,-118799.33177660662,-1223.947714445877,5
167,-118799.43432111831,1968.156783832669,5
168,-118799.38946213615,-115.02357214687518,5
169,-118799.28190759003,-2852.1647571145977,5
170,-118799.28343826704,-2800.709756839857,5
171,-118799.30599279079,-2381.918003140856,5
172,-118799.44117019762,2256.831229383966,5
173,-118799.32501486468,-1838.1186186566656,5
174,-118799.431090672,1537.3726997685114,5
175,-118799.43480958293,1995.6676634931634,5
176,-118799.43500576541,2182.726485239193,5
177,-118799.43642861066,1191.2560635825455,5
178,-118799.28426170789,-2695.3013876833993,5
179,-118799.28269663216,-2842.042020210713,5
180,-118799.27821246741,-2911.868857457234,5
181,-118799.27589233877,-2514.386163021147,5
182,-118799.41637184682,961.6758321871442,5
183,-118799.26195962574,-2951.125698994763,5
184,-118799.26064399217,-2829.398290297937,5
185,-118799.270405909,-3007.437040551544,5
186,-118799.2838405575,-2748.148156939821,5
187,-118799.3107010133,-2309.023575528495,5
188,-118799.2893435709,-2704.8940822021877,5
189,-118799.30410609141,-2421.875324929169,5
190,-118799.25996492343,-2877.7006946312445,5
191,-118799.38753566757,604.0964826303343,5
192,-118799.26016367564,-2818.519005367258,5
193,-118799.26019801018,-2918.839754138988,5
194,-118799.25781116613,-2904.4866097215418,5
195,-118799.25827624732,-2846.1370483990977,5
196,-118799.28007506384,-2887.608945938833,5
197,-118799.28669410491,-2679.847848622506,5
198,-118799.28723384868,-2708.145450018828,5
199,-118799.29191014265,-2625.1888767858486,5
200,-118799.44133533434,2291.4225881282628,5
201,-118799.43081203649,1203.230734128597,5
202,-118799.4436551098,1285.2852949642383,5
203,-118799.43511516537,1144.0722548986391,5
204,-118799.43171510047,1165.723178173443,5
205,-118799.43212634229,1230.0983121924914,5
206,-118799.43524671931,1177.0942067252115,5
207,-118799.37776866539,-274.0630569010698,5
208,-118799.37594595917,-329.4871677125961,5
209,-118799.38680190267,-155.736690051208,5
210,-118799.43374902052,1927.8446257384833,5
211,-118799.33443450124,-1144.187135995332,5
212,-118799.26385558944,-2895.816336186969,5
213,-118799.26219630276,-2984.2725854334703,5
214,-118799.27203063863,-2757.5749205615493,5
215,-118799.3843101829,545.1351286448038,5
216,-118799.385680677,588.944715278397,5
217,-118799.43162257617,1852.9343454219993,5
218,-118799.4300922245,1635.4298235353513,5
219,-118799.42656132509,1330.1572438736298,5
220,-118799.41705841832,1157.2873433982506,5
221,-118799.39783600678,768.2357478688277,5
222,-118799.39560983151,764.8049101244741,5
223,-118799.39228342315,740.404292584006,5
224,-118799.35184660782,-415.99862745125176,5
225,-118799.41077321775,1251.3040082042319,5
226,-118799.36119022447,39.70569433738901,5
227,-118799.36697348075,128.13391875187472,5
228,-118799.31269135127,-1721.404340318173,5
229,-118799.43590586336,2037.5749396459425,5
230,-118799.43501759657,2045.1601428533304,5
231,-118799.40635347045,407.92524010084037,5
232,-118799.33462694852,-858.2401177786605,5
233,-118799.34660508423,-457.18977987803544,5
234,-118799.34915009225,-469.8858594011693,5
235,-118799.34831343914,-454.55697346273917,5
236,-118799.35302610997,-315.8085945328647,5
237,-118799.35114494995,-417.0799773263893,5
238,-118799.34250606266,-1269.96785844318,5
239,-118799.34025314705,-1264.4857640003604,5
240,-118799.3999969403,1036.9937664969514,5
241,-118799.4007049296,1038.0848739603919,5
242,-118799.43220879954,1814.046875003371,5
243,-118793.41145992266,716.4039516289766,5
244,-118796.51037160947,2795.5174635509597,5
245,-118798.51570144451,2964.3937573474846,5
